question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct,diff
99768,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Biden,Joseph R. Biden Jr.,DEM,49.0,3.0
99768,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Trump,Donald Trump,REP,39.0,3.0
99769,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Sanders,Bernard Sanders,DEM,46.0,3.0
99769,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Trump,Donald Trump,REP,40.0,3.0
99770,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Harris,Kamala D. Harris,DEM,40.0,3.0
99770,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Trump,Donald Trump,REP,41.0,3.0
99771,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Warren,Elizabeth Warren,DEM,41.0,3.0
99771,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,False,,,False,False,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Trump,Donald Trump,REP,42.0,3.0
99734,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Biden,Joseph R. Biden Jr.,DEM,50.0,0.8333333333333286
99734,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Trump,Donald Trump,REP,42.0,0.8333333333333286
99735,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Sanders,Bernard Sanders,DEM,45.0,0.8333333333333286
99735,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Trump,Donald Trump,REP,46.0,0.8333333333333286
99736,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Warren,Elizabeth Warren,DEM,45.0,0.8333333333333286
99736,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Trump,Donald Trump,REP,46.0,0.8333333333333286
99737,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Harris,Kamala D. Harris,DEM,44.0,0.8333333333333286
99737,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Trump,Donald Trump,REP,44.0,0.8333333333333286
99738,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Buttigieg,Pete Buttigieg,DEM,44.0,0.8333333333333286
99738,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Trump,Donald Trump,REP,44.0,0.8333333333333286
99739,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Booker,Cory A. Booker,DEM,43.0,0.8333333333333286
99739,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,False,,,False,False,7/25/19 08:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Trump,Donald Trump,REP,44.0,0.8333333333333286
99487,58695,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,7/7/19,7/18/19,,,False,,,False,False,7/19/19 10:26,fielded from July 7-11 and July 14-18,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_jul19,general,Castro,Julián Castro,DEM,40.0,3.1999999999999957
99487,58695,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,7/7/19,7/18/19,,,False,,,False,False,7/19/19 10:26,fielded from July 7-11 and July 14-18,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_jul19,general,Trump,Donald Trump,REP,46.0,3.1999999999999957
100375,58845,2020,North Dakota,1450,1892 Polling,,,1892 Polling,461.0,1892 Polling,,500,lv,lv,Live Phone,U.S. President,0,,7/15/19,7/17/19,,Doug Burgum,False,REP,,False,False,8/8/19 13:01,,https://www.sayanythingblog.com/entry/burgum-polls-himself-against-heidi-heitkamp-ahead-of-2020-campaign/,general,Biden,Joseph R. Biden Jr.,DEM,34.0,-26.0
100375,58845,2020,North Dakota,1450,1892 Polling,,,1892 Polling,461.0,1892 Polling,,500,lv,lv,Live Phone,U.S. President,0,,7/15/19,7/17/19,,Doug Burgum,False,REP,,False,False,8/8/19 13:01,,https://www.sayanythingblog.com/entry/burgum-polls-himself-against-heidi-heitkamp-ahead-of-2020-campaign/,general,Trump,Donald Trump,REP,60.0,-26.0
99803,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Biden,Joseph R. Biden Jr.,DEM,49.0,6.333333333333336
99803,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Trump,Donald Trump,REP,36.0,6.333333333333336
99804,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Sanders,Bernard Sanders,DEM,48.0,6.333333333333336
99804,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Trump,Donald Trump,REP,37.0,6.333333333333336
99805,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Warren,Elizabeth Warren,DEM,44.0,6.333333333333336
99805,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Trump,Donald Trump,REP,38.0,6.333333333333336
99806,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Harris,Kamala D. Harris,DEM,41.0,6.333333333333336
99806,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Trump,Donald Trump,REP,38.0,6.333333333333336
99807,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Buttigieg,Pete Buttigieg,DEM,40.0,6.333333333333336
99807,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Trump,Donald Trump,REP,37.0,6.333333333333336
99808,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Booker,Cory A. Booker,DEM,39.0,6.333333333333336
99808,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,False,,,False,False,7/29/19 09:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Trump,Donald Trump,REP,37.0,6.333333333333336
99307,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Biden,Joseph R. Biden Jr.,DEM,51.0,3.1999999999999957
99307,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Trump,Donald Trump,REP,42.0,3.1999999999999957
99308,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Warren,Elizabeth Warren,DEM,48.0,3.1999999999999957
99308,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Trump,Donald Trump,REP,43.0,3.1999999999999957
99309,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Sanders,Bernard Sanders,DEM,50.0,3.1999999999999957
99309,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Trump,Donald Trump,REP,43.0,3.1999999999999957
99310,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Harris,Kamala D. Harris,DEM,45.0,3.1999999999999957
99310,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221.0,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,False,,,False,False,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Trump,Donald Trump,REP,44.0,3.1999999999999957
99089,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Buttigieg,Pete Buttigieg,DEM,48.6,0.44000000000001194
99089,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Trump,Donald Trump,REP,51.4,0.44000000000001194
99090,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Sanders,Bernard Sanders,DEM,51.0,0.44000000000001194
99090,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Trump,Donald Trump,REP,49.0,0.44000000000001194
99091,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Harris,Kamala D. Harris,DEM,48.7,0.44000000000001194
99091,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Trump,Donald Trump,REP,51.3,0.44000000000001194
99092,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Warren,Elizabeth Warren,DEM,49.4,0.44000000000001194
99092,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Trump,Donald Trump,REP,50.6,0.44000000000001194
99093,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Biden,Joseph R. Biden Jr.,DEM,53.4,0.44000000000001194
99093,58623,2020,,1102,Emerson College,,,Emerson College,88.0,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,False,,,False,False,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Trump,Donald Trump,REP,46.6,0.44000000000001194
99096,58626,2020,,383,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,B,604,rv,rv,,U.S. President,0,,7/3/19,7/8/19,,,False,,,False,False,7/9/19 10:48,,https://www.publicpolicypolling.com/wp-content/uploads/2019/07/RapinoeTrumpResults.pdf,general,Rapinoe,Megan Rapinoe,DEM,42.0,1.0
99096,58626,2020,,383,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,B,604,rv,rv,,U.S. President,0,,7/3/19,7/8/19,,,False,,,False,False,7/9/19 10:48,,https://www.publicpolicypolling.com/wp-content/uploads/2019/07/RapinoeTrumpResults.pdf,general,Trump,Donald Trump,REP,41.0,1.0
99066,58616,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,4500,lv,lv,IVR/Online,U.S. President,0,,6/23/19,7/2/19,,,False,,,False,False,7/7/19 11:38,fielded from June 23-27 and June 30-July 2,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_jul05,general,Biden,Joseph R. Biden Jr.,DEM,48.0,-11.333333333333332
99066,58616,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,4500,lv,lv,IVR/Online,U.S. President,0,,6/23/19,7/2/19,,,False,,,False,False,7/7/19 11:38,fielded from June 23-27 and June 30-July 2,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_jul05,general,Trump,Donald Trump,REP,44.0,-11.333333333333332
99067,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Biden,Joseph R. Biden Jr.,DEM,55.0,5.200000000000003
99067,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,41.0,5.200000000000003
99068,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Biden,Joseph R. Biden Jr.,DEM,53.0,5.200000000000003
99068,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,43.0,5.200000000000003
99069,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Sanders,Bernard Sanders,DEM,51.0,5.200000000000003
99069,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,45.0,5.200000000000003
99070,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Sanders,Bernard Sanders,DEM,49.0,5.200000000000003
99070,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,48.0,5.200000000000003
99071,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Warren,Elizabeth Warren,DEM,51.0,5.200000000000003
99071,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,44.0,5.200000000000003
99072,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Warren,Elizabeth Warren,DEM,48.0,5.200000000000003
99072,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,48.0,5.200000000000003
99073,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Harris,Kamala D. Harris,DEM,51.0,5.200000000000003
99073,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Trump,Donald Trump,REP,43.0,5.200000000000003
99074,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3.0,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,False,,,False,False,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Harris,Kamala D. Harris,DEM,48.0,5.200000000000003
